"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.device.extension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.device.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.device.modifierExtension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.device.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.device.identifier","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.device.identifier","","","",1,1,"","","","Identifier {[]} {[]}
","Instrumentets id","Instrumentets id","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.device.identifier",1,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result","","","",0,*,"","","","BackboneElement {[]} {[]}
","Analysresultat","Analysresultat","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.id","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.extension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.modifierExtension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.type","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Resultattyp","Resultattyp","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.type",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.value","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.value","","","",1,1,"","","","string {[]} {[]}
","Resultatvärde (AnyValueType — se anmärkning)","ASSUME-001: AnyValueType kan innehålla PQ, string, boolean eller kodad typ.
Modellerad som string i avvaktan på mappningsverifiering. Se QUESTIONS.md.","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.value",1,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.comment","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.comment","","","",0,1,"","","","string {[]} {[]}
","Kommentar till resultatet","Kommentar till resultatet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.comment",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.interpretation","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Tolkning av resultatet","Tolkning av resultatet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.interpretation",0,*,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference","","","",0,1,"","","","BackboneElement {[]} {[]}
","Referensintervall","Referensintervall","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.id","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.extension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.modifierExtension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.interval","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.interval","","","",0,1,"","","","Quantity {[]} {[]}
","Referensintervall (PQIntervalType)","Referensintervall (PQIntervalType)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.interval",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.description","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.description","","","",0,1,"","","","string {[]} {[]}
","Beskrivning av referensintervall","Beskrivning av referensintervall","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.description",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.population","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.population","","","",0,1,"","","","string {[]} {[]}
","Population för referensintervall","Population för referensintervall","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.population",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.comment","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.comment","","","",0,1,"","","","string {[]} {[]}
","Kommentar till referensintervall","Kommentar till referensintervall","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.reference.comment",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature","","","",0,1,"","","","BackboneElement {[]} {[]}
","Mottagarsignatur","Mottagarsignatur","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.id","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.extension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.modifierExtension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.signatoryId","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.signatoryId","","","",0,1,"","","","Identifier {[]} {[]}
","Signatärens id","Signatärens id","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.signatoryId",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.name","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.name","","","",0,1,"","","","string {[]} {[]}
","Signatärens namn","Signatärens namn","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.name",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.timestamp","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.timestamp","","","",1,1,"","","","instant {[]} {[]}
","Signeringstidpunkt","Signeringstidpunkt","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.timestamp",1,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.byRole","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.byRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Yrkesroll","Yrkesroll","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.recipientSignature.byRole",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature","","","",0,1,"","","","BackboneElement {[]} {[]}
","Utförarsignatur","Utförarsignatur","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.id","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.extension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.modifierExtension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.signatoryId","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.signatoryId","","","",0,1,"","","","Identifier {[]} {[]}
","Signatärens id","Signatärens id","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.signatoryId",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.name","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.name","","","",0,1,"","","","string {[]} {[]}
","Signatärens namn","Signatärens namn","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.name",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.timestamp","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.timestamp","","","",1,1,"","","","instant {[]} {[]}
","Signeringstidpunkt","Signeringstidpunkt","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.timestamp",1,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.byRole","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.byRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Yrkesroll","Yrkesroll","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.performerSignature.byRole",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.related","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.related","","","",0,*,"","","","BackboneElement {[]} {[]}
","Relaterade analyser","Relaterade analyser","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.groupOfAnalyses.analysis.result.related",0,*,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.recipientUnit","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.recipientUnit","","","",1,1,"","","","BackboneElement {[]} {[]}
","Mottagande enhet","Mottagande enhet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.recipientUnit",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.recipientUnit.id","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.recipientUnit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.recipientUnit.extension","inera-ehds-lm-laboratory-order-outcome.laboratoryOrderOutcome.body.recipientUnit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
